timeref	est_sendtime	pos_x	pos_y	vel_x	vel_y	sigma	valid	senderGuid	receiver_unix_time
3620.951273000	3620.941912975	3.747	3.193	0.180	-0.220	0.045560	1	4294967295	1508335818
3621.251240000	3621.241893582	3.795	3.089	0.177	-0.232	0.037622	1	4294967295	1508335819
3621.551315000	3621.541876912	3.839	2.984	0.174	-0.243	0.044138	1	4294967295	1508335819
3621.851366000	3621.841865180	3.885	2.885	0.172	-0.251	0.042169	1	4294967295	1508335819
3622.151346000	3622.141850072	3.926	2.786	0.168	-0.258	0.031719	1	4294967295	1508335820
3622.451361000	3622.441832895	3.953	2.684	0.161	-0.266	0.019015	1	4294967295	1508335820
3622.751283000	3622.741811219	3.985	2.587	0.156	-0.272	0.027312	1	4294967295	1508335820
3623.051307000	3623.041798890	4.015	2.496	0.151	-0.276	0.015880	1	4294967295	1508335820
3623.351359000	3623.341769754	4.055	2.394	0.149	-0.283	0.018341	1	4294967295	1508335821
3623.651599000	3623.641742766	4.082	2.294	0.143	-0.289	0.031861	1	4294967295	1508335821
3623.951621000	3623.941710300	4.079	2.195	0.130	-0.294	0.024035	1	4294967295	1508335821
3624.251629000	3624.241674093	4.069	2.103	0.116	-0.298	0.016296	1	4294967295	1508335822
3624.551695000	3624.541651322	4.083	1.987	0.110	-0.307	0.020046	1	4294967295	1508335822
3624.851758000	3624.841619923	4.091	1.888	0.102	-0.311	0.026752	1	4294967295	1508335822
3625.151836000	3625.141586617	4.091	1.792	0.093	-0.314	0.035864	1	4294967295	1508335823
3625.451923000	3625.441552852	4.095	1.698	0.086	-0.316	0.043624	1	4294967295	1508335823
3625.752015000	3625.741518509	4.095	1.606	0.078	-0.318	0.041852	1	4294967295	1508335823
3626.071194000	3626.041500657	4.063	1.504	0.064	-0.321	0.038274	1	4294967295	1508335823
3626.370994000	3626.341477713	4.002	1.410	0.043	-0.323	0.023805	1	4294967295	1508335824
3626.652285000	3626.641447861	3.997	1.309	0.037	-0.326	0.024223	1	4294967295	1508335824
3626.952385000	3626.941400175	3.960	1.230	0.024	-0.323	0.021447	1	4294967295	1508335824
3627.252479000	3627.241351599	3.926	1.150	0.012	-0.322	0.016938	1	4294967295	1508335825
3627.552759000	3627.541316863	3.914	1.057	0.007	-0.322	0.015277	1	4294967295	1508335825
3627.852927000	3627.841275992	3.883	0.969	-0.003	-0.322	0.010251	1	4294967295	1508335825
3628.153036000	3628.141238958	3.841	0.886	-0.015	-0.321	0.017376	1	4294967295	1508335826
3628.453198000	3628.441204528	3.811	0.806	-0.023	-0.318	0.011269	1	4294967295	1508335826
3628.753343000	3628.741164778	3.767	0.714	-0.035	-0.319	0.021921	1	4294967295	1508335826
3629.053517000	3629.041126782	3.719	0.628	-0.046	-0.318	0.021499	1	4294967295	1508335826
3629.353678000	3629.341100811	3.681	0.541	-0.053	-0.317	0.022616	1	4294967295	1508335827
3629.653817000	3629.641072419	3.634	0.468	-0.063	-0.312	0.023858	1	4294967295	1508335827
3629.954001000	3629.941037313	3.586	0.389	-0.072	-0.309	0.017548	1	4294967295	1508335827
3630.254035000	3630.241003693	3.547	0.303	-0.079	-0.308	0.023357	1	4294967295	1508335828
3630.554165000	3630.540969114	3.505	0.222	-0.086	-0.307	0.023265	1	4294967295	1508335828
3630.854244000	3630.840932614	3.464	0.143	-0.092	-0.304	0.026042	1	4294967295	1508335828
3631.154459000	3631.140896508	3.411	0.069	-0.100	-0.301	0.028013	1	4294967295	1508335829
3631.454694000	3631.440861127	3.354	-0.006	-0.109	-0.298	0.024610	1	4294967295	1508335829
3631.754864000	3631.740831871	3.292	-0.071	-0.118	-0.292	0.028247	1	4294967295	1508335829
3632.054980000	3632.040792412	3.200	-0.118	-0.134	-0.283	0.017212	1	4294967295	1508335829
3632.355115000	3632.340745276	3.115	-0.170	-0.148	-0.276	0.013399	1	4294967295	1508335830
3632.655232000	3632.640707077	3.040	-0.213	-0.158	-0.266	0.012957	1	4294967295	1508335830
3632.955390000	3632.940670740	2.969	-0.274	-0.166	-0.262	0.027407	1	4294967295	1508335830
3633.255632000	3633.240634976	2.897	-0.335	-0.174	-0.259	0.021092	1	4294967295	1508335831
3633.555806000	3633.540603810	2.825	-0.386	-0.181	-0.252	0.024035	1	4294967295	1508335831
3633.855928000	3633.840571473	2.760	-0.430	-0.185	-0.245	0.023353	1	4294967295	1508335831
3634.156056000	3634.140535409	2.684	-0.477	-0.192	-0.238	0.026184	1	4294967295	1508335832
3634.456224000	3634.440495485	2.604	-0.501	-0.200	-0.226	0.025384	1	4294967295	1508335832
3634.756350000	3634.740465707	2.542	-0.540	-0.201	-0.219	0.020404	1	4294967295	1508335832
3635.060612000	3635.040452716	2.469	-0.589	-0.205	-0.215	0.080125	1	4294967295	1508335832
3636.862602000	3636.840415851	1.998	-0.857	-0.229	-0.189	0.062063	1	4294967295	1508335834
3637.162201000	3637.140355184	1.844	-0.840	-0.249	-0.173	0.036397	1	4294967295	1508335835
3637.457738000	3637.440285185	1.743	-0.797	-0.257	-0.151	0.025697	1	4294967295	1508335835
3637.757675000	3637.740219814	1.641	-0.765	-0.265	-0.133	0.021644	1	4294967295	1508335835
3638.057744000	3638.040163229	1.541	-0.735	-0.272	-0.116	0.022493	1	4294967295	1508335835
3638.357787000	3638.340123200	1.453	-0.728	-0.275	-0.105	0.028051	1	4294967295	1508335836
3638.657959000	3638.640078926	1.364	-0.708	-0.279	-0.092	0.018610	1	4294967295	1508335836
3638.958124000	3638.940044335	1.267	-0.685	-0.283	-0.079	0.020041	1	4294967295	1508335836
3639.258251000	3639.240008137	1.169	-0.671	-0.289	-0.069	0.015309	1	4294967295	1508335837
3639.558173000	3639.539973901	1.074	-0.648	-0.292	-0.057	0.017562	1	4294967295	1508335837
3639.858678000	3639.839950548	0.971	-0.624	-0.297	-0.046	0.019330	1	4294967295	1508335837
3640.158819000	3640.139929753	0.876	-0.599	-0.300	-0.035	0.019514	1	4294967295	1508335838
3640.461023000	3640.439908987	0.772	-0.584	-0.304	-0.028	0.019304	1	4294967295	1508335838
3640.760961000	3640.739894026	0.687	-0.579	-0.303	-0.025	0.015832	1	4294967295	1508335838
3641.061091000	3641.039874995	0.592	-0.555	-0.305	-0.016	0.018121	1	4294967295	1508335838
3641.361164000	3641.339856233	0.501	-0.522	-0.305	-0.006	0.024925	1	4294967295	1508335839
3641.658375000	3641.639811620	0.435	-0.463	-0.299	0.011	0.030270	1	4294967295	1508335839
3641.958548000	3641.939775404	0.367	-0.405	-0.294	0.026	0.031705	1	4294967295	1508335839
3642.258543000	3642.239738404	0.303	-0.356	-0.288	0.037	0.031739	1	4294967295	1508335840
3642.558547000	3642.539704953	0.246	-0.317	-0.281	0.044	0.039466	1	4294967295	1508335840
3642.858500000	3642.839680712	0.197	-0.268	-0.272	0.054	0.040024	1	4294967295	1508335840
3643.158410000	3643.139664039	0.158	-0.205	-0.260	0.066	0.041063	1	4294967295	1508335841
3643.458330000	3643.439648957	0.123	-0.159	-0.248	0.073	0.035296	1	4294967295	1508335841
3643.758351000	3643.739627621	0.059	-0.104	-0.246	0.081	0.068930	1	4294967295	1508335841
3644.058271000	3644.039606441	0.013	-0.022	-0.239	0.096	0.040067	1	4294967295	1508335841
3644.361654000	3644.339602456	-0.045	0.031	-0.235	0.102	0.017275	1	4294967295	1508335842
3644.661837000	3644.639613419	-0.107	0.083	-0.232	0.107	0.056659	1	4294967295	1508335842
3644.962059000	3644.939609579	-0.143	0.134	-0.223	0.112	0.034076	1	4294967295	1508335842
3645.262340000	3645.239610856	-0.173	0.197	-0.213	0.119	0.039446	1	4294967295	1508335843
3645.562483000	3645.539597814	-0.211	0.244	-0.207	0.122	0.032360	1	4294967295	1508335843
3645.862673000	3645.839594665	-0.220	0.313	-0.194	0.129	0.042288	1	4294967295	1508335843
3646.162887000	3646.139616846	-0.242	0.381	-0.184	0.137	0.068857	1	4294967295	1508335844
3646.457051000	3646.439593907	-0.192	0.493	-0.159	0.153	0.082185	1	4294967295	1508335844
3646.756833000	3646.739576394	-0.132	0.587	-0.133	0.164	0.067161	1	4294967295	1508335844
3647.056569000	3647.039557342	-0.070	0.687	-0.109	0.176	0.060020	1	4294967295	1508335844
3647.356281000	3647.339537914	-0.001	0.779	-0.085	0.185	0.090756	1	4294967295	1508335845
3647.656076000	3647.639520541	0.072	0.870	-0.062	0.193	0.087666	1	4294967295	1508335845
3647.964104000	3647.939504604	0.117	0.929	-0.048	0.193	0.076877	1	4294967295	1508335845
3648.255604000	3648.239457454	0.211	1.016	-0.023	0.200	0.070580	1	4294967295	1508335846
3648.555354000	3648.539412690	0.313	1.092	0.002	0.203	0.054477	1	4294967295	1508335846
3648.855317000	3648.839388106	0.417	1.154	0.025	0.203	0.029307	1	4294967295	1508335846
3649.155122000	3649.139370194	0.515	1.219	0.046	0.204	0.040974	1	4294967295	1508335847
3649.454920000	3649.439366636	0.583	1.298	0.059	0.208	0.044096	1	4294967295	1508335847
3649.754688000	3649.739348198	0.684	1.348	0.078	0.206	0.032739	1	4294967295	1508335847
3650.054457000	3650.039336865	0.801	1.376	0.099	0.198	0.030625	1	4294967295	1508335847
3650.354196000	3650.339323765	0.902	1.423	0.116	0.195	0.029495	1	4294967295	1508335848
3650.654045000	3650.639317444	0.989	1.472	0.128	0.193	0.042357	1	4294967295	1508335848
3650.953805000	3650.939297036	1.075	1.505	0.139	0.187	0.027748	1	4294967295	1508335848
3651.253624000	3651.239276504	1.147	1.556	0.146	0.186	0.046736	1	4294967295	1508335849
3651.566065000	3651.539274729	1.205	1.599	0.149	0.183	0.018511	1	4294967295	1508335849
3651.866279000	3651.839286574	1.265	1.640	0.153	0.180	0.050425	1	4294967295	1508335849
3652.166432000	3652.139280167	1.319	1.683	0.155	0.177	0.032037	1	4294967295	1508335850
3652.452941000	3652.439274131	1.374	1.729	0.157	0.175	0.034025	1	4294967295	1508335850
3652.752974000	3652.739267067	1.417	1.779	0.156	0.174	0.018875	1	4294967295	1508335850
3653.053306000	3653.039268497	1.472	1.822	0.158	0.172	0.017423	1	4294967295	1508335850
3653.366869000	3653.339264783	1.523	1.839	0.159	0.164	0.006272	1	4294967295	1508335851
3653.652773000	3653.639244677	1.580	1.889	0.161	0.163	0.011761	1	4294967295	1508335851
3653.952664000	3653.939223923	1.630	1.955	0.161	0.167	0.031373	1	4294967295	1508335851
3654.252572000	3654.239187608	1.629	2.001	0.149	0.166	0.036016	1	4294967295	1508335852
3654.552567000	3654.539157447	1.644	2.051	0.141	0.166	0.031939	1	4294967295	1508335852
3654.852538000	3654.839129438	1.653	2.090	0.133	0.163	0.025063	1	4294967295	1508335852
3655.152520000	3655.139105955	1.668	2.147	0.127	0.165	0.043117	1	4294967295	1508335853
3655.452443000	3655.439080670	1.654	2.186	0.114	0.163	0.024805	1	4294967295	1508335853
3655.752366000	3655.739047471	1.650	2.210	0.105	0.157	0.028303	1	4294967295	1508335853
3656.052336000	3656.039007475	1.638	2.188	0.094	0.141	0.023323	1	4294967295	1508335853
3656.352255000	3656.338978774	1.627	2.193	0.084	0.133	0.026981	1	4294967295	1508335854
3656.652221000	3656.638936877	1.633	2.155	0.079	0.115	0.021902	1	4294967295	1508335854
3656.952243000	3656.938909605	1.644	2.148	0.076	0.105	0.020882	1	4294967295	1508335854
3657.252196000	3657.238881531	1.655	2.156	0.072	0.099	0.020202	1	4294967295	1508335855
3657.552156000	3657.538850080	1.654	2.155	0.066	0.092	0.020026	1	4294967295	1508335855
3657.852134000	3657.838826205	1.643	2.164	0.057	0.087	0.025540	1	4294967295	1508335855
3658.152117000	3658.138802285	1.631	2.173	0.049	0.083	0.025460	1	4294967295	1508335856
3658.452043000	3658.438827541	1.707	2.317	0.066	0.111	0.509588	1	4294967295	1508335856
3658.752022000	3658.738834591	1.773	2.396	0.079	0.122	0.429322	1	4294967295	1508335856
3659.052112000	3659.038843963	1.822	2.492	0.086	0.136	0.361339	1	4294967295	1508335856
3659.352075000	3659.338806757	1.901	2.459	0.099	0.118	0.323266	1	4294967295	1508335857
3659.652024000	3659.638777933	1.969	2.441	0.108	0.105	0.326131	1	4294967295	1508335857
3659.951883000	3659.938753742	2.034	2.430	0.116	0.094	0.328479	1	4294967295	1508335857
3660.251959000	3660.238746031	2.103	2.445	0.125	0.091	0.352951	1	4294967295	1508335858
3660.551915000	3660.538708004	2.064	2.398	0.102	0.070	0.036739	1	4294967295	1508335858
3660.851877000	3660.838699645	2.134	2.437	0.112	0.075	0.343769	1	4294967295	1508335858
3661.151918000	3661.138686950	2.168	2.492	0.112	0.083	0.307142	1	4294967295	1508335859
3661.451872000	3661.438682287	2.186	2.575	0.108	0.098	0.279235	1	4294967295	1508335859
3661.751878000	3661.738682593	2.175	2.625	0.096	0.104	0.253035	1	4294967295	1508335859
3662.051848000	3662.038677210	2.216	2.604	0.099	0.090	0.237157	1	4294967295	1508335859
3662.351801000	3662.338655036	2.213	2.566	0.089	0.071	0.256333	1	4294967295	1508336052
3855.238835000	3855.238712983	-2.848	2.329	-0.025	-0.001	1.244896	1	4294967295	1508336053
3855.538797000	3855.538536569	4.751	-1.494	0.018	-0.019	0.932429	1	4294967295	1508336053
3855.838782000	3855.837255913	2.965	0.676	-0.003	-0.001	0.349886	1	4294967295	1508336053
3856.138998000	3856.136392800	2.908	0.804	-0.005	-0.001	0.440199	1	4294967295	1508336054
3856.438959000	3856.435652654	2.961	0.934	-0.005	-0.001	0.513922	1	4294967295	1508336054
3856.738843000	3856.735005752	3.026	1.047	-0.005	-0.000	0.573765	1	4294967295	1508336054
3857.053614000	3857.034658798	2.976	0.961	-0.016	-0.014	0.554532	1	4294967295	1508336054
3857.353538000	3857.334333971	2.962	0.924	-0.025	-0.026	0.597185	1	4294967295	1508336055
3857.653435000	3857.634027121	2.970	0.916	-0.031	-0.036	0.649418	1	4294967295	1508336055
3857.953399000	3857.933733133	2.991	0.922	-0.034	-0.043	0.681295	1	4294967295	1508336055
3858.253342000	3858.233450913	3.019	0.940	-0.036	-0.048	0.709139	1	4294967295	1508336056
3858.553280000	3858.533108237	2.655	0.794	-0.149	-0.101	0.263474	1	4294967295	1508336056
3858.838229000	3858.832589368	2.887	1.037	-0.094	-0.053	0.926005	1	4294967295	1508336056
3859.138220000	3859.132195747	3.030	1.304	-0.061	0.007	0.910481	1	4294967295	1508336057
3859.438270000	3859.431844681	2.965	1.480	-0.092	0.038	0.374133	1	4294967295	1508336057
3860.038264000	3860.031412111	2.658	1.482	-0.185	0.009	0.170191	1	4294967295	1508336057
3860.338267000	3860.331109750	2.964	1.806	-0.094	0.087	0.983572	1	4294967295	1508336058
3860.638249000	3860.630864656	3.056	1.970	-0.069	0.115	1.025923	1	4294967295	1508336058
3860.938295000	3860.930638292	3.125	2.103	-0.052	0.134	1.017638	1	4294967295	1508336058
3861.238398000	3861.230432198	3.179	2.217	-0.040	0.146	1.029409	1	4294967295	1508336059
3861.538319000	3861.530235151	3.228	2.309	-0.030	0.152	1.037673	1	4294967295	1508336059
3861.838377000	3861.830147227	3.464	2.257	0.034	0.124	1.018782	1	4294967295	1508336059
3862.138422000	3862.129968695	3.481	2.323	0.030	0.125	0.980658	1	4294967295	1508336060
3862.438363000	3862.429894311	3.655	2.558	0.074	0.178	1.222657	1	4294967295	1508336060
3862.738341000	3862.729866529	3.795	2.593	0.105	0.173	1.012847	1	4294967295	1508336060
3863.038349000	3863.029738697	3.781	2.876	0.092	0.228	0.866391	1	4294967295	1508336060
3863.338321000	3863.329618081	3.758	3.152	0.078	0.276	0.858623	1	4294967295	1508336061
3863.638279000	3863.629568313	3.628	3.619	0.044	0.369	0.901343	1	4294967295	1508336061
3863.938240000	3863.929441543	3.603	3.842	0.032	0.391	0.864177	1	4294967295	1508336061
3864.238132000	3864.229251042	3.714	3.718	0.045	0.329	0.867754	1	4294967295	1508336062
3864.538061000	3864.529128984	3.706	3.845	0.036	0.331	0.930945	1	4294967295	1508336062
3864.838034000	3864.828963630	3.796	3.744	0.045	0.280	0.886150	1	4294967295	1508336062
3865.137953000	3865.128811185	3.869	3.683	0.051	0.242	0.868229	1	4294967295	1508336063
3865.437851000	3865.428688878	3.850	3.873	0.041	0.264	0.887118	1	4294967295	1508336063
3865.749842000	3865.728573127	3.511	3.707	-0.057	0.195	0.289752	1	4294967295	1508336063
3866.037790000	3866.028459812	3.208	3.457	-0.139	0.113	0.477797	1	4294967295	1508336063
3866.337777000	3866.328303725	3.369	3.471	-0.095	0.106	1.134764	1	4294967295	1508336064
3866.637662000	3866.628189036	3.439	3.639	-0.072	0.135	1.126728	1	4294967295	1508336064
3866.937511000	3866.928055300	3.586	3.620	-0.036	0.119	1.079995	1	4294967295	1508336064
3867.238691000	3867.227936466	3.928	3.698	0.047	0.130	1.251203	1	4294967295	1508336065
3867.537251000	3867.527824609	4.266	3.762	0.123	0.136	1.098853	1	4294967295	1508336065
3867.837185000	3867.827710545	4.334	3.718	0.126	0.112	0.873255	1	4294967295	1508336065
3868.137070000	3868.127621332	3.998	3.394	0.026	0.018	0.404250	1	4294967295	1508336066
3868.436951000	3868.427505174	4.365	3.488	0.111	0.038	1.164741	1	4294967295	1508336066
3868.736905000	3868.727419183	4.241	3.270	0.067	-0.022	0.336226	1	4294967295	1508336066
3869.036776000	3869.027340805	4.079	3.163	0.020	-0.052	0.444554	1	4294967295	1508336066
3869.336656000	3869.327238707	3.935	2.946	-0.021	-0.107	0.308594	1	4294967295	1508336067
3869.636559000	3869.627127612	3.788	2.750	-0.059	-0.153	0.255373	1	4294967295	1508336067
3869.939439000	3869.927027077	3.630	2.565	-0.095	-0.192	0.152047	1	4294967295	1508336067
3871.735661000	3871.726881894	3.861	2.532	-0.022	-0.135	0.429103	1	4294967295	1508336069
3872.035527000	3872.026643827	3.904	2.669	-0.017	-0.107	0.395846	1	4294967295	1508336069
3872.335439000	3872.326480561	3.937	2.924	-0.014	-0.053	0.458609	1	4294967295	1508336070
3872.635374000	3872.626296408	3.991	2.954	-0.007	-0.050	0.463253	1	4294967295	1508336070
3872.940558000	3872.926136756	4.038	2.972	-0.000	-0.049	0.453028	1	4294967295	1508336070
3873.235246000	3873.226010196	4.074	3.082	0.003	-0.025	0.497008	1	4294967295	1508336071
3873.535102000	3873.525860063	4.135	3.086	0.012	-0.029	0.455055	1	4294967295	1508336071
3873.835059000	3873.825722993	4.187	3.090	0.019	-0.032	0.449502	1	4294967295	1508336071
3874.134998000	3874.125595164	4.240	3.090	0.025	-0.036	0.431700	1	4294967295	1508336072
3874.434959000	3874.425501938	4.274	3.165	0.028	-0.019	0.464992	1	4294967295	1508336072
3874.734925000	3874.725388010	4.320	3.153	0.032	-0.026	0.402464	1	4294967295	1508336072
3876.251265000	3876.225364002	4.076	2.830	-0.039	-0.091	0.228897	1	4294967295	1508336074
3876.551573000	3876.525269700	3.820	2.643	-0.099	-0.129	0.202583	1	4294967295	1508336074
3876.852381000	3876.825190557	3.352	2.451	-0.206	-0.166	0.080980	1	4294967295	1508336074
3877.136018000	3877.125071019	2.947	2.413	-0.293	-0.168	0.150741	1	4294967295	1508336075
3877.435980000	3877.424955017	2.645	2.384	-0.350	-0.167	0.102964	1	4294967295	1508336075
3877.735973000	3877.724840544	2.401	2.366	-0.389	-0.164	0.103794	1	4294967295	1508336075
3878.052047000	3878.024773076	2.171	2.314	-0.420	-0.168	0.071122	1	4294967295	1508336075
3878.351743000	3878.324752090	1.973	2.238	-0.439	-0.175	0.094909	1	4294967295	1508336076
3878.651853000	3878.624730077	1.797	2.169	-0.451	-0.180	0.054430	1	4294967295	1508336076
3907.448704000	3907.424379119	-1.879	4.175	-0.151	0.052	0.227851	1	4294967295	1508336105
3907.748727000	3907.724424027	-1.980	-0.351	-0.149	-0.097	0.427285	1	4294967295	1508336105
3908.048835000	3908.024346842	-1.233	0.078	-0.113	-0.084	0.337328	1	4294967295	1508336105
3908.348656000	3908.324304757	-0.781	0.291	-0.086	-0.078	0.285169	1	4294967295	1508336106
3908.948549000	3908.924278139	-0.462	0.401	-0.056	-0.078	0.253554	1	4294967295	1508336106
3909.248530000	3909.224249562	-0.198	0.492	-0.030	-0.079	0.226733	1	4294967295	1508336107
3909.548665000	3909.524229503	0.023	0.567	-0.005	-0.080	0.199905	1	4294967295	1508336107
3909.848560000	3909.824213604	0.215	0.614	0.019	-0.082	0.185495	1	4294967295	1508336107
3914.934698000	3914.924019160	1.367	0.976	0.141	-0.012	0.335630	1	4294967295	1508336112
3915.234623000	3915.223769676	1.663	1.158	0.176	-0.000	0.220218	1	4294967295	1508336113
3915.534548000	3915.523545469	1.815	1.245	0.193	0.003	0.167227	1	4294967295	1508336113
3916.134273000	3916.123339429	1.978	1.308	0.205	0.005	0.142524	1	4294967295	1508336114
3917.333862000	3917.323220205	2.390	1.398	0.235	0.016	0.187005	1	4294967295	1508336115
3917.633720000	3917.623112771	2.570	1.485	0.257	0.029	0.164611	1	4294967295	1508336115
3917.933560000	3917.922825610	2.445	1.547	0.229	0.028	0.063399	1	4294967295	1508336115
3918.233401000	3918.222609923	2.405	1.602	0.215	0.029	0.052061	1	4294967295	1508336116
3918.533250000	3918.522439501	2.402	1.657	0.208	0.032	0.048850	1	4294967295	1508336116
3920.032326000	3920.022294766	2.669	1.798	0.204	0.046	0.129493	1	4294967295	1508336117
